iter	MAE
1297	3.562032213e-15
1298	3.562032213e-15
1299	2.341811244e-09
1300	2.224720868e-09
1301	2.113485007e-09
1302	2.150620698e-09
1303	3.562032213e-15
1304	6.993098009e-10
1305	6.643444074e-10
1306	6.311273832e-10
1307	5.995711934e-10
1308	6.354661971e-10
1309	3.562032213e-15
1310	4.87589438e-10
1311	2.53778373e-09
1312	4.400499052e-10
1313	9.001379353e-10
1314	3.562032213e-15
1315	3.562032213e-15
1316	2.973301962e-09
1317	4.708295902e-10
1318	1.407416266e-09
1319	4.249241083e-10
1320	8.989574277e-10
1321	1.453143974e-09
1322	1.386917997e-09
1323	1.324003306e-09
1324	1.264234227e-09
1325	1.207453573e-09
1326	1.153511952e-09
1327	1.102267491e-09
1328	1.053585149e-09
1329	1.007337126e-09
1330	9.634014859e-10
1331	1.626611381e-09
1332	9.911486503e-10
1333	9.415914327e-10
1334	8.945120948e-10
1335	8.497866862e-10
1336	8.072974938e-10
1337	7.669328636e-10
1338	7.285864314e-10
1339	6.921572606e-10
1340	6.575496056e-10
1341	6.246723787e-10
1342	5.93438953e-10
1343	2.052336344e-09
1344	1.278375409e-09
1345	1.119787054e-10
1346	1.063800037e-10
1347	2.187530083e-09
1348	5.766321533e-10
1349	9.12081399e-11
1350	1.41392829e-10
1351	1.343234222e-10
1352	1.276074513e-10
1353	1.212272117e-10
1354	1.151659466e-10
1355	1.094078465e-10
1356	1.039376148e-10
1357	5.443855954e-10
1358	2.168087282e-09
1359	2.025180102e-09
1360	3.134506562e-09
1361	4.928680929e-11
1362	1.65255795e-10
1363	1.569931698e-10
1364	1.491436068e-10
1365	1.465693978e-09
1366	2.402637262e-09
1367	2.230627675e-09
1368	2.6416023e-09
1369	3.261312328e-09
1370	3.106409213e-11
1371	3.225827662e-10
1372	3.064537619e-10
1373	2.911311841e-10
1374	1.08485821e-09
1375	2.933193838e-09
1376	2.731708531e-09
1377	2.540297555e-09
1378	3.692237201e-09
1379	2.304107485e-09
1380	2.084941798e-09
1381	2.780881621e-09
1382	2.632771573e-09
1383	2.49206696e-09
1384	2.358397509e-09
1385	3.036047175e-09
1386	2.110774629e-09
1387	1.99616975e-09
1388	2.43188348e-09
1389	1.783864298e-09
1390	1.68560504e-09
1391	1.592258692e-09
1392	1.541553853e-09
1393	1.419334696e-09
1394	1.339301965e-09
1395	1.263270596e-09
1396	1.191040927e-09
1397	1.192542741e-09
1398	1.057235289e-09
1399	9.953075421e-10
1400	9.364761233e-10
1401	8.805862726e-10
1402	1.410137378e-09
1403	8.677048464e-10
1404	7.291315029e-10
1405	6.836089048e-10
1406	6.403621752e-10
1407	5.99277785e-10
1408	5.602478699e-10
1409	9.554037082e-10
1410	4.879449358e-10
1411	4.544817086e-10
1412	4.226913753e-10
1413	3.924907629e-10
1414	6.569190644e-10
1415	6.172664406e-10
1416	1.67747353e-09
1417	2.790905867e-12
1418	8.707331308e-10
1419	8.271966378e-10
1420	7.858369913e-10
1421	7.465453201e-10
1422	7.092181615e-10
1423	6.737573617e-10
1424	6.400696819e-10
1425	6.25033752e-10
1426	5.776633056e-10
1427	5.487804144e-10
1428	5.213414646e-10
1429	4.95274474e-10
1430	4.705109544e-10
1431	4.469856147e-10
1432	1.311381191e-09
1433	8.359546557e-10
1434	7.864740188e-10
1435	3.356036231e-09
1436	6.948111834e-10
1437	1.076156338e-09
1438	6.935022089e-10
1439	1.604160967e-09
1440	9.029647994e-10
1441	8.501335193e-10
1442	2.001859512e-09
1443	1.316623125e-09
1444	1.226450554e-09
1445	1.668912013e-09
1446	1.059406082e-09
1447	1.18125777e-09
1448	9.096741387e-10
1449	1.927292602e-09
1450	1.814269727e-09
1451	1.706898055e-09
1452	1.604894928e-09
1453	1.507992038e-09
1454	1.415934259e-09
1455	1.33447738e-09
1456	8.47627309e-11
1457	9.300955452e-10
1458	8.835909376e-10
1459	1.446207916e-09
1460	3.109735581e-13
1461	5.510976325e-10
1462	2.809136529e-13
1463	2.67018595e-13
1464	8.197822657e-10
1465	5.592794531e-10
1466	1.830793017e-09
1467	5.062857351e-10
1468	2.075698527e-13
1469	1.557816926e-09
1470	1.050725687e-10
1471	1.78398126e-13
1472	1.42372514e-09
1473	1.339914098e-09
1474	1.260294034e-09
1475	1.184654885e-09
1476	1.112797737e-09
1477	1.044533351e-09
1478	9.796821942e-10
1479	9.180733823e-10
1480	8.595450298e-10
1481	8.039431856e-10
1482	7.511212215e-10
1483	7.009406211e-10
1484	9.441171877e-10
1485	3.195733081e-10
1486	1.494804436e-10
1487	3.562032213e-15
1488	3.562032213e-15
1489	3.562032213e-15
1490	9.156021448e-10
1491	8.698222316e-10
1492	8.263313318e-10
1493	7.850148902e-10
1494	7.457643911e-10
1495	7.084763715e-10
1496	6.730526976e-10
1497	6.394002686e-10
1498	2.546430604e-09
1499	5.770590648e-10
